date	where	score	winner	loser
20110123	H	7-0	UNLV	Weber State
20110123	H	6-1	Oregon	Pacific (CA)
20110123	H	5-2	Washington	Boise State
20110123	H	5-2	Florida	Baylor
20110123	H	5-2	Pepperdine	UC Irvine
20110124	H	7-0	New Mexico	A&M-Corpus Christi
20110124	H	7-0	Georgia	Clemson
20110125	H	7-0	Indiana	Butler
20110125	H	7-0	Stanford	Sacramento State
20110125	H	7-0	UCLA	UC Santa Barbara
20110126	H	7-0	Ohio State	Butler
20110126	H	7-0	Ohio State	Xavier
20110126	H	6-1	USC	Florida State
20110126	H	7-0	Santa Clara	UC Santa Cruz
20110127	A	4-3	Elon	Gardner-Webb
20110127	N	7-0	East Carolina	Bluefield State
20110127	N	5-2	East Carolina	Liberty
20110128	N	4-1	Notre Dame	Oklahoma
20110128	H	7-0	DePaul	Dartmouth
20110128	A	6-1	Montana	Idaho State
20110128	H	6-1	Illinois	Denver
20110128	N	4-3	Indiana	BYU
20110128	N	5-2	Nebraska	Vanderbilt
20110128	N	6-1	Cal Poly	Portland State
20110128	A	5-2	UNLV	Arkansas
20110128	H	5-2	Oregon	Idaho
20110128	H	4-0	Stanford	Santa Clara
20110128	H	4-0	UCLA	Minnesota
20110128	H	6-1	USC	San Diego State
20110128	H	4-0	Florida	UC Santa Barbara
20110128	H	6-1	Tennessee	San Diego
20110128	A	6-1	Georgia State	Lipscomb
20110128	H	5-2	Gonzaga	Lewis-Clark (ID)
20110128	N	4-3	Pepperdine	Virginia Tech
20110128	H	6-1	Portland	Weber State
20110129	A	6-1	Duquesne	St. Bonaventure
20110129	H	7-0	South Florida	Florida A&M
20110129	H	7-0	South Florida	Florida Gulf Coast
20110129	N	6-1	Oklahoma	Denver
20110129	H	4-0	Texas	Hawaii
20110129	H	4-0	Texas Tech	LSU
20110129	N	7-0	Idaho	Portland State
20110129	A	4-3	Gardner-Webb	S.C. State
20110129	N	3-2	Longwood	Richmond
20110129	H	4-1	Illinois	Notre Dame
20110129	N	4-2	Minnesota	Fresno State
20110129	H	7-0	Michigan State	Dayton
20110129	H	7-0	Ohio State	William & Mary
20110129	H	6-1	UC Irvine	South Carolina
20110129	N	4-0	UC Santa Barbara	Troy
20110129	N	4-1	Rice	Alabama
20110129	H	5-2	Southern Miss	Alcorn State
20110129	N	6-1	Dartmouth	Green Bay
20110129	H	5-2	Harvard	Purdue
20110129	H	5-2	Ball State	Xavier
20110129	H	5-2	New Mexico	New Mexico State
20110129	N	4-2	California	Auburn
20110129	H	7-0	Oregon	Weber State
20110129	H	6-1	Stanford	Nebraska
20110129	H	4-1	UCLA	Florida State
20110129	H	7-0	USC	Indiana
20110129	H	5-2	Utah	Montana
20110129	H	6-1	Washington	Cal Poly
20110129	H	4-3	Texas A&M	Mississippi State
20110129	H	6-1	Florida	N.C. State
20110129	N	4-3	Ole Miss	Tulsa
20110129	H	7-0	Tennessee	Clemson
20110129	H	4-0	Georgia	Oklahoma State
20110129	N	4-3	Vanderbilt	Santa Clara
20110129	A	4-3	A&M-Corpus Christi	TCU
20110129	H	5-2	Coastal Carolina	The Citadel
20110129	H	6-1	Portland	Eastern Washington
20110129	N	7-0	San Diego	USC Upstate
20110130	H	4-1	Richmond	Norfolk State
20110130	N	4-0	Tulsa	Columbia
20110130	H	6-1	Tulane	Lamar
20110130	H	4-0	Texas	Rice
20110130	H	4-1	Texas Tech	California
20110130	N	5-1	Idaho	Weber State
20110130	N	3-2	Longwood	Temple
20110130	H	7-0	Iowa	Creighton
20110130	H	6-0	Ohio State	Toledo
20110130	H	7-0	Ohio State	UC Irvine
20110130	H	5-2	Penn State	Army
20110130	N	4-3	Buffalo	Duquesne
20110130	N	4-0	Boise State	Wisconsin
20110130	H	7-0	Lehigh	Fairleigh Dickinson
20110130	H	7-0	Texas A&M	Miami (FL)
20110130	H	5-2	Arkansas	SMU
20110130	N	4-1	Auburn	LSU
20110130	N	4-0	Alabama	Hawaii
20110130	N	0-0	Mississippi State	Arizona
20110130	H	4-1	Georgia	North Carolina
20110130	H	5-2	Coastal Carolina	Charlotte
20110130	A	5-2	Georgia State	Austin Peay
20110131	H	4-3	New Orleans	Lamar
20110131	H	6-1	South Alabama	Nicholls State
20110201	H	7-0	East Carolina	Chowan
20110201	H	7-0	East Carolina	Mount Olive
20110202	H	7-0	Georgia	USC Upstate
20110202	H	5-2	Georgia State	Mercer
20110203	H	5-2	Stanford	Texas Tech
20110203	H	4-3	UCLA	UC Irvine
20110204	H	7-0	Duquesne	Niagara
20110204	N	4-3	Texas	Texas A&M
20110204	A	4-3	Idaho	Portland
20110204	A	7-0	Portland State	Lewis & Clark (OR)
20110204	A	6-1	Sacramento State	Idaho State
20110204	A	5-2	Sacramento State	Weber State
20110204	A	6-1	Indiana	Harvard
20110204	H	4-3	Minnesota	Virginia Tech
20110204	H	6-1	Michigan State	Toledo
20110204	H	6-1	Ohio State	Ole Miss
20110204	N	7-0	Cal Poly	Southern Miss
20110204	N	4-3	UC Davis	Gonzaga
20110204	A	4-2	Rice	Tulane
20110204	H	6-1	Fresno State	San Diego State
20110204	H	5-2	UNLV	New Mexico State
20110204	H	5-2	Arizona	Pacific (CA)
20110204	H	6-1	USC	San Diego
20110204	H	6-1	Washington	Denver
20110204	H	7-0	Florida	Central Florida
20110204	H	7-0	Vanderbilt	Memphis
20110205	H	6-1	Davidson	Gardner-Webb
20110205	H	5-0	Davidson	USC Upstate
20110205	H	7-0	Duquesne	Bucknell
20110205	H	5-2	Tulane	Florida A&M
20110205	N	7-0	Texas Tech	San Diego State
20110205	H	5-2	DePaul	Iowa
20110205	N	7-0	Idaho	Seattle
20110205	N	7-0	Idaho	UC Davis
20110205	N	6-1	Indiana	William & Mary
20110205	N	5-2	Cal Poly	New Mexico State
20110205	A	8-1	UCSD	Redlands
20110205	H	6-1	UTSA	St. Edward's (TX)
20110205	H	6-1	Cleveland State	Niagara
20110205	H	6-1	Brown	Colgate
20110205	H	6-1	Dartmouth	Boston College
20110205	H	7-0	Ball State	Detroit Mercy
20110205	A	7-0	UNLV	Southern Miss
20110205	H	7-0	New Mexico	CSU-Pueblo
20110205	H	7-0	New Mexico	WNM
20110205	H	4-3	Washington	Nebraska
20110205	H	6-1	Colgate	Bryant
20110205	A	4-3	Lehigh	Georgetown
20110205	H	7-0	Alabama	Furman
20110205	H	5-1	Alabama	Troy
20110205	H	5-2	South Carolina	Appalachian State
20110205	H	6-1	South Carolina	Charlotte
20110205	A	5-2	Tennessee	Illinois
20110205	H	5-2	Georgia State	Georgia Southern
20110205	H	7-0	Pepperdine	Loyola Marymount
20110205	H	7-0	Pepperdine	Santa Clara
20110205	H	6-1	Portland	Gonzaga
20110205	A	6-0	San Diego	UC Santa Barbara
20110206	H	6-1	Richmond	George Mason
20110206	H	7-0	Notre Dame	Toledo
20110206	A	6-1	Texas Tech	Fresno State
20110206	H	4-3	DePaul	Princeton
20110206	H	7-0	Portland State	Gonzaga
20110206	H	6-1	Gardner-Webb	Limestone
20110206	H	5-2	Minnesota	Boise State
20110206	H	6-1	Michigan State	Wake Forest
20110206	H	6-1	Ohio State	Georgia
20110206	A	5-2	Cal Poly	UNLV
20110206	H	7-0	UC Irvine	Nevada
20110206	H	6-1	UC Irvine	UMKC
20110206	N	6-1	UCSD	UC Riverside
20110206	H	4-3	Elon	North Florida
20110206	H	4-3	Cleveland State	St. Bonaventure
20110206	H	7-0	Dartmouth	Sacred Heart
20110206	H	7-0	Harvard	Boston University
20110206	H	7-0	Arizona	Northern Arizona
20110206	A	4-3	UCLA	Baylor
20110206	H	7-0	Auburn	Troy
20110206	A	4-3	Florida	Florida State
20110206	H	5-2	LSU	Rice
20110206	H	6-1	Chattanooga	North Alabama
20110206	A	6-1	UNC Greensboro	USC Upstate
20110206	A	5-2	Denver	Oregon
20110206	H	5-2	Georgia State	Samford
20110206	N	6-1	New Mexico State	Southern Miss
20110206	H	4-3	UTRGV	Nicholls State
20110206	H	7-0	Portland	UC Davis
20110206	A	4-3	Santa Clara	Loyola Marymount
20110206	H	6-1	San Francisco	Utah
20110206	H	4-3	George Washington	East Carolina
20110207	H	4-2	Illinois	Duke
20110207	N	6-1	Nevada	UMKC
20110208	A	6-1	Notre Dame	Wisconsin
20110208	H	5-2	Weber State	Idaho State
20110208	H	7-0	Stanford	Utah
20110208	H	6-1	LSU	Louisiana
20110208	H	7-0	LSU	New Orleans
20110209	H	5-2	Gardner-Webb	Presbyterian
20110209	H	7-0	California	Utah
20110209	H	7-0	Georgia	ETSU
20110209	H	7-0	South Alabama	Southern Miss
20110209	H	7-0	St. Mary's (CA)	San Francisco
20110210	A	4-3	Sacramento State	Portland State
20110210	H	6-1	UNLV	Utah State
20110210	N	4-1	Ole Miss	Mississippi State
20110210	N	5-2	Coastal Carolina	Mercer
20110210	H	4-3	Portland	Sacramento State
20110211	A	7-0	Duquesne	Colgate
20110211	A	4-3	Illinois	Kentucky
20110211	H	7-0	Indiana	Illinois State
20110211	H	7-0	Indiana	Central Florida
20110211	H	6-1	Michigan State	Marquette
20110211	A	6-1	UC Irvine	San Diego State
20110211	N	9-0	UCSD	Dallas Baptist
20110211	H	7-0	Rice	Louisiana
20110211	H	7-0	UTSA	Prairie View A&M
20110211	A	5-2	Cleveland State	Xavier
20110211	H	6-1	Brown	Middle Tennessee
20110211	H	5-2	Harvard	Davidson
20110211	H	6-1	Harvard	Quinnipiac
20110211	H	6-1	Ball State	IUPUI
20110211	H	7-0	Ball State	Valparaiso
20110211	H	6-1	Fresno State	Loyola Marymount
20110211	H	7-0	Arizona	New Mexico
20110211	H	5-2	USC	Pepperdine
20110211	H	6-1	Arkansas	Iowa
20110211	H	6-1	Auburn	Southern Miss
20110211	A	4-3	Alabama	TCU
20110211	H	7-0	Nicholls State	Alcorn State
20110211	A	5-2	Coastal Carolina	USC Upstate
20110211	H	6-1	Texas Arlington	Cameron
20110211	H	5-0	Texas Arlington	Centenary (LA)
20110211	H	6-1	Portland	Seattle
20110212	A	5-2	Richmond	St. Joseph's (PA)
20110212	H	5-2	Tulsa	Sacramento State
20110212	N	7-0	Notre Dame	Marquette
20110212	A	5-2	Notre Dame	Michigan State
20110212	A	4-3	Texas	Florida State
20110212	N	6-1	Idaho	Montana State
20110212	H	4-3	Montana	Idaho
20110212	H	6-1	Portland State	Seattle
20110212	H	4-3	Illinois	Florida
20110212	H	5-2	Nebraska	Binghamton
20110212	H	4-0	Nebraska	Western Michigan
20110212	H	7-0	Ohio State	LSU
20110212	H	5-2	Penn State	Cornell
20110212	A	5-4	UCSD	Grand Canyon
20110212	A	5-4	UCSD	Hawaii Pacific
20110212	H	6-1	Rice	Abilene Christian
20110212	H	6-1	Rice	UTSA
20110212	H	4-3	UAB	UNC Asheville
20110212	H	6-1	Brown	Davidson
20110212	H	7-0	Fresno State	Pacific (CA)
20110212	H	6-1	UNLV	Idaho State
20110212	H	7-0	UNLV	UC Riverside
20110212	A	5-2	Stanford	California
20110212	H	7-0	Colgate	Niagara
20110212	H	7-0	Auburn	North Carolina
20110212	A	6-1	Alabama	SMU
20110212	H	7-0	Mississippi State	Tulane
20110212	A	7-0	Tennessee	Duke
20110212	N	5-2	Vanderbilt	Washington
20110212	H	6-1	Georgia State	Tennessee Tech
20110212	H	4-3	New Mexico State	Denver
20110212	H	6-1	Pepperdine	Boise State
20110212	N	4-3	Santa Clara	Iowa
20110212	H	4-2	San Francisco	BYU
20110212	N	6-1	San Diego	New Mexico
20110212	A	5-1	East Carolina	Norfolk State
20110212	A	5-2	George Washington	Temple
20110213	A	4-3	Oklahoma	Indiana
20110213	A	5-2	DePaul	Furman
20110213	H	5-2	Montana	Montana State
20110213	H	7-0	Indiana	Toledo
20110213	A	5-2	Minnesota	Wisconsin
20110213	H	6-1	Penn State	Bucknell
20110213	H	5-2	Penn State	Buffalo
20110213	N	6-1	UC Riverside	Idaho State
20110213	N	6-3	UCSD	Hawaii Hilo
20110213	H	7-0	Charlotte	Johnson C. Smith
20110213	H	7-0	Charlotte	Milligan
20110213	A	7-0	Oregon	Seattle
20110213	H	7-0	UCLA	Boise State
20110213	A	9-0	Colgate	Rochester (NY)
20110213	H	6-1	Lehigh	Richmond
20110213	H	7-0	Texas A&M	St. Edward's (TX)
20110213	H	7-0	Texas A&M	Troy
20110213	H	4-3	Arkansas	Santa Clara
20110213	H	7-0	Mississippi State	UAB
20110213	A	5-2	Vanderbilt	Michigan
20110213	H	5-2	Lamar	Abilene Christian
20110213	H	6-1	Nicholls State	Xavier (LA)
20110213	H	5-2	A&M-Corpus Christi	Louisiana
20110213	A	2-4	New Orleans	Jackson State
20110213	H	6-1	Coastal Carolina	Wofford
20110213	H	6-1	Georgia State	Chattanooga
20110213	H	7-0	Georgia State	North Georgia
20110213	H	6-0	Jackson State	Mississippi Valley
20110213	A	5-2	New Mexico State	Air Force
20110213	H	5-2	San Francisco	Loyola Marymount
20110213	A	6-1	San Diego	Arizona
20110214	H	7-0	Tennessee	Louisville
20110214	A	7-2	Nicholls State	William Carey
20110215	A	6-1	Ohio State	North Carolina
20110215	A	5-2	Boise State	San Diego State
20110215	H	5-2	Stanford	Fresno State
20110215	A	5-2	Nicholls State	Southern Miss
20110216	A	6-1	Idaho	Gonzaga
20110216	H	5-2	Gardner-Webb	Lees-McRae
20110216	H	6-1	Wisconsin	Marquette
20110216	H	6-1	Auburn	UAB
20110216	H	6-0	Jackson State	Mississippi Valley
20110217	H	6-1	UC Irvine	Oregon
20110217	A	6-3	UCSD	Azusa Pacific
20110217	A	4-3	Wofford	Presbyterian
20110217	A	6-0	A&M-Corpus Christi	Prairie View A&M
20110217	A	5-0	A&M-Corpus Christi	Prairie View A&M
20110217	A	5-2	Troy	Stetson
20110218	H	6-1	Tulsa	UAB
20110218	H	5-2	Central Florida	Troy
20110218	H	7-0	Virginia Tech	James Madison
20110218	H	7-0	Virginia Tech	St. Bonaventure
20110218	A	4-3	Oklahoma	Arkansas
20110218	N	4-2	Texas	Kentucky
20110218	H	5-2	DePaul	Toledo
20110218	N	4-1	Illinois	Texas A&M
20110218	H	4-3	Iowa	Illinois State
20110218	A	6-1	Michigan State	Ball State
20110218	N	4-1	Ohio State	Texas Tech
20110218	N	6-1	James Madison	St. Bonaventure
20110218	H	7-0	Old Dominion	Christopher Newport
20110218	H	6-1	Old Dominion	Liberty
20110218	H	5-2	New Mexico	UTSA
20110218	A	7-0	Oregon	UC Riverside
20110218	N	4-1	UCLA	Louisville
20110218	H	4-3	Utah	Montana State
20110218	H	6-1	Lehigh	Monmouth (NJ)
20110218	N	4-3	Florida	Stanford
20110218	N	4-2	Tennessee	Georgia
20110218	A	4-3	Vanderbilt	Northwestern
20110218	H	6-1	New Mexico State	Northern Arizona
20110218	A	4-3	Northern Colorado	Omaha
20110219	H	6-1	Davidson	Lees-McRae
20110219	A	9-0	Fordham	St. Thomas Aquinas
20110219	A	7-0	Memphis	Rhodes
20110219	N	7-0	Memphis	North Alabama
20110219	H	7-0	South Florida	South Alabama
20110219	A	4-3	Liberty	Richmond
20110219	H	7-0	Gardner-Webb	Anderson (SC)
20110219	A	5-2	UNC Asheville	Davidson
20110219	A	6-1	Minnesota	Nebraska
20110219	H	6-1	Nebraska	Creighton
20110219	N	4-1	Ohio State	Texas
20110219	N	4-2	UC Irvine	Oklahoma State
20110219	A	6-0	UC Santa Barbara	UC Davis
20110219	A	5-2	College of Charleston	Charlotte
20110219	H	7-0	Delaware	Villanova
20110219	N	4-0	UAB	Oral Roberts
20110219	N	6-1	Cornell	Columbia
20110219	N	5-2	Dartmouth	Boston College
20110219	H	4-3	Harvard	Brown
20110219	N	4-3	Stanford	USC
20110219	H	7-0	Utah	Portland State
20110219	H	4-2	Washington	Texas A&M
20110219	N	4-1	Tennessee	UCLA
20110219	N	4-1	Georgia	Louisville
20110219	H	6-1	UNC Greensboro	Navy
20110219	N	6-1	Nicholls State	Prairie View A&M
20110219	H	4-3	New Orleans	William Carey
20110219	A	5-2	Georgia State	Winthrop
20110219	H	5-2	New Mexico State	UTSA
20110219	N	4-3	George Washington	Xavier
20110220	A	5-2	Tulsa	Arkansas
20110220	H	7-0	Tulane	Jackson State
20110220	H	5-2	Notre Dame	North Carolina
20110220	H	4-3	Virginia Tech	Penn State
20110220	N	4-3	Texas	Illinois
20110220	A	4-3	DePaul	Illinois State
20110220	A	6-1	Sacramento State	UC Davis
20110220	H	4-3	Weber State	Portland State
20110220	H	7-0	Iowa	Western Michigan
20110220	A	4-3	UC Irvine	UNLV
20110220	N	7-0	UTSA	Northern Arizona
20110220	N	5-2	Brown	Columbia
20110220	H	5-2	Cornell	Harvard
20110220	H	4-0	Ball State	Dayton
20110220	H	4-3	Ball State	Green Bay
20110220	H	5-2	Arizona	Denver
20110220	H	7-0	California	UC Santa Barbara
20110220	N	4-3	UCLA	Florida
20110220	N	4-0	USC	Louisville
20110220	H	7-0	Lehigh	Mount St. Mary's (MD)
20110220	N	4-1	Texas A&M	Texas Tech
20110220	H	5-2	South Carolina	USC Upstate
20110220	N	4-2	Tennessee	Duke
20110220	N	4-2	Georgia	Stanford
20110220	H	5-2	Chattanooga	Jacksonville State
20110220	N	5-2	A&M-Corpus Christi	Nicholls State
20110220	H	7-0	Coastal Carolina	Gardner-Webb
20110220	A	6-1	Georgia State	Presbyterian
20110220	H	4-3	East Carolina	Appalachian State
20110220	H	5-2	George Washington	Duquesne
20110221	N	4-3	Cornell	Binghamton
20110221	A	5-2	Wofford	Charlotte
20110221	H	5-2	Santa Clara	UC Santa Barbara
20110222	A	4-3	Eastern Washington	Gonzaga
20110222	A	5-2	Hawaii	San Diego State
20110222	H	6-1	UAB	North Alabama
20110222	H	5-2	Alcorn State	William Carey
20110223	H	5-2	Iowa	Drake
20110223	H	7-0	Wisconsin	Illinois - Chicago
20110223	A	7-0	Texas A&M	TCU
20110223	H	7-0	Georgia State	GSW
20110223	H	7-0	Georgia State	Kennesaw State
20110223	A	5-2	South Alabama	Troy
20110224	H	4-3	Central Florida	Stetson
20110224	H	6-1	Ohio State	Wright State
20110224	H	7-0	Ohio State	Cleveland State
20110224	H	7-0	San Diego	Hawaii
20110225	N	4-3	Richmond	The Citadel
20110225	N	4-0	Notre Dame	Penn State
20110225	N	4-3	Oklahoma	Oklahoma State
20110225	N	4-0	Texas Tech	Arizona
20110225	H	5-2	Minnesota	Drake
20110225	H	4-3	Northwestern	Western Michigan
20110225	H	6-1	UNC Wilmington	UTRGV
20110225	A	4-3	Cleveland State	Duquesne
20110225	H	4-3	UNLV	Fresno State
20110225	H	6-1	Washington	Oregon
20110225	A	6-1	Bucknell	St. Francis (PA)
20110225	H	7-0	Lehigh	George Mason
20110225	N	4-1	Auburn	Boise State
20110225	A	5-2	Mississippi State	TCU
20110225	H	7-0	Vanderbilt	Indiana
20110225	H	7-0	Chattanooga	Belmont
20110225	H	4-1	Jackson State	Arkansas Pine Bluff
20110225	N	4-0	Pepperdine	Alabama
20110225	H	7-0	Portland	Northern Colorado
20110225	H	5-2	East Carolina	The Citadel
20110225	A	6-1	George Washington	Charlotte
20110226	A	5-0	Richmond	Barton
20110226	H	5-2	VCU	N.C. State
20110226	N	6-1	Memphis	The Citadel
20110226	H	7-0	Virginia Tech	Boston College
20110226	H	6-1	Texas	SMU
20110226	H	5-2	DePaul	Western Michigan
20110226	H	7-0	Portland State	Northern Colorado
20110226	A	5-2	Radford	Coastal Carolina
20110226	H	7-0	Michigan State	Detroit Mercy
20110226	H	6-1	Michigan State	Valparaiso
20110226	A	5-2	Nebraska	Wisconsin
20110226	H	6-1	Purdue	Green Bay
20110226	H	6-0	Drexel	Coppin State
20110226	H	5-2	Elon	George Washington
20110226	H	7-0	Elon	Lees-McRae
20110226	H	6-1	UNC Wilmington	UNC Greensboro
20110226	H	7-0	Old Dominion	Navy
20110226	H	5-2	UTSA	Lamar
20110226	N	7-0	Brown	Longwood
20110226	H	7-0	Cornell	Chestnut Hill
20110226	H	7-0	Cornell	Kutztown
20110226	H	7-0	Cornell	Roberts Wesleyan
20110226	A	4-0	Fresno State	Arkansas
20110226	H	7-0	New Mexico	Abilene Christian
20110226	H	7-0	New Mexico	Northern Arizona
20110226	N	4-2	Arizona	Boise State
20110226	A	5-2	California	UCLA
20110226	H	5-1	USC	Stanford
20110226	H	5-2	Utah	Denver
20110226	H	4-3	Lafayette	NJIT
20110226	N	4-3	Auburn	Texas Tech
20110226	H	4-1	Alabama	Penn State
20110226	H	6-1	Ole Miss	Tulane
20110226	H	7-0	Georgia	Furman
20110226	A	5-4	Nicholls State	Incarnate Word
20110226	H	4-3	Georgia State	College of Charleston
20110226	H	4-1	Georgia State	Florida A&M
20110226	H	5-2	Texas Arlington	Utah State
20110226	N	4-0	Pepperdine	Notre Dame
20110226	N	5-2	San Francisco	Oregon
20110226	H	5-2	St. Mary's (CA)	UC Davis
20110226	H	4-2	East Carolina	Richmond
20110227	A	4-3	Memphis	East Carolina
20110227	H	5-2	Tulsa	TCU
20110227	H	7-0	Central Florida	Florida Gulf Coast
20110227	H	4-3	Virginia Tech	Brown
20110227	A	1-6	Liberty	Charlotte
20110227	N	4-0	Texas Tech	Notre Dame
20110227	A	5-2	Eastern Washington	Idaho State
20110227	A	8-1	Radford	Newberry
20110227	A	5-2	Radford	S.C. State
20110227	H	6-1	Ohio State	Louisville
20110227	H	5-2	UC Davis	Nevada
20110227	H	5-2	UC Santa Barbara	Hawaii
20110227	H	4-0	UTSA	Nicholls State
20110227	A	5-2	Dartmouth	St. John's (NY)
20110227	H	6-1	Buffalo	Youngstown State
20110227	N	4-1	Boise State	Penn State
20110227	N	6-1	Nevada	Foothill
20110227	H	4-2	UNLV	Arkansas
20110227	H	7-0	Washington	San Francisco
20110227	H	7-0	Army	Hofstra
20110227	H	5-2	Army	Monmouth (NJ)
20110227	H	7-0	Lehigh	St. Francis (NY)
20110227	H	6-1	Texas A&M	LSU
20110227	H	6-1	Texas A&M	Texas Arlington
20110227	N	4-1	Alabama	Arizona
20110227	H	6-1	Tennessee	Wake Forest
20110227	A	6-3	Lamar	St. Edward's (TX)
20110227	N	6-0	Mississippi Valley	Arkansas Pine Bluff
20110227	N	4-0	Pepperdine	Auburn
20110227	A	4-3	Santa Clara	Cal Poly
20110227	A	4-3	St. Mary's (CA)	Sacramento State
20110227	H	7-0	San Diego	Loyola Marymount
20110228	A	5-2	TCU	Wichita State
20110228	H	4-2	Elon	UTRGV
20110228	H	5-2	Rice	San Diego State
20110228	H	5-2	Georgia State	Old Dominion
20110301	H	6-1	Tulsa	Wichita State
20110301	H	7-0	Texas	A&M-Corpus Christi
20110301	H	9-0	UCSD	Villanova
20110301	H	4-0	Ole Miss	Memphis
20110301	H	4-3	Wofford	Gardner-Webb
20110302	H	6-1	VCU	Georgia State
20110302	H	7-0	Hawaii	Loyola Marymount
20110302	H	5-2	Delaware	Lehigh
20110302	A	4-3	Brown	Boston College
20110302	H	5-2	USC	UCLA
20110302	H	6-1	San Diego	Rice
20110303	A	4-3	Tulsa	SMU
20110303	A	7-0	Longwood	Richmond
20110303	H	5-4	UCSD	CMS
20110303	N	7-0	California	Fresno State
20110303	H	6-1	Chattanooga	Lee (TN)
20110303	A	5-2	Louisiana	Nicholls State
20110303	A	5-2	Loyola Marymount	Hawaii Pacific
20110304	H	4-3	Virginia Tech	Louisville
20110304	H	6-1	Oklahoma	Northwestern
20110304	H	4-1	DePaul	Western Michigan
20110304	A	5-1	UNC Asheville	Charlotte
20110304	H	7-0	Illinois	Ball State
20110304	H	6-1	Illinois	Illinois State
20110304	N	5-2	Minnesota	St. Mary's (CA)
20110304	H	7-0	Ohio State	Penn State
20110304	N	4-2	Purdue	New Mexico
20110304	H	5-1	Wisconsin	Northern Illinois
20110304	H	7-0	Wisconsin	Green Bay
20110304	A	4-3	UC Irvine	UC Santa Barbara
20110304	H	6-1	UNC Wilmington	Troy
20110304	N	7-0	Bethune Cookman	Coker
20110304	A	5-2	UNLV	Denver
