date	where	score	winner	loser
20140124	H	4-0	Duke	Columbia
20140124	H	4-2	Miami (FL)	Ohio State
20140124	H	7-0	N.C. State	East Carolina
20140124	H	7-0	N.C. State	NCCU
20140124	H	7-0	Iowa State	Omaha
20140124	H	6-0	Iowa State	Southeast Missouri
20140124	N	4-0	TCU	UC Irvine
20140124	H	5-2	St. John's (NY)	Fairfield
20140124	H	5-2	Northern Illinois	Lewis
20140124	A	6-1	Air Force	UC Riverside
20140124	H	4-0	California	Santa Clara
20140124	H	7-0	Colorado	Northern Colorado
20140124	H	7-0	Oregon	USC Upstate
20140124	H	7-0	Stanford	UC Davis
20140124	H	4-0	UCLA	San Diego
20140124	H	4-0	USC	North Texas
20140124	N	4-3	Washington	UNLV
20140124	N	4-1	LSU	South Florida
20140124	H	4-0	Georgia	Elon
20140124	A	7-0	Wofford	NC A&T
20140124	H	7-0	UMKC	Baker
20140124	N	4-2	St. Mary's (CA)	Utah
20140124	H	6-1	Detroit Mercy	Chicago State
20140125	H	6-1	Davidson	Radford
20140125	N	4-2	Memphis	VCU
20140125	H	6-1	SMU	Stephen F. Austin
20140125	A	4-3	Central Florida	Florida Gulf Coast
20140125	N	4-1	South Florida	Ohio State
20140125	H	4-0	Clemson	Fresno State
20140125	H	4-0	Duke	Kentucky
20140125	A	4-0	Georgia Tech	Nebraska
20140125	H	4-0	Miami (FL)	LSU
20140125	H	4-0	North Carolina	Denver
20140125	H	9-0	Wake Forest	Appalachian State
20140125	H	7-0	Wake Forest	Charlotte
20140125	N	6-1	Liberty	West Virginia
20140125	N	4-3	Kansas State	Elon
20140125	N	4-0	Oklahoma	Ole Miss
20140125	H	4-1	Texas	Auburn
20140125	H	2-5	Eastern Washington	USC Upstate
20140125	H	7-0	Iowa	Omaha
20140125	H	7-0	Iowa	Northern Iowa
20140125	H	6-1	Michigan	Virginia Tech
20140125	H	4-0	Northwestern	Oklahoma State
20140125	H	4-3	CSU Fullerton	Air Force
20140125	H	4-3	Long Beach State	San Diego State
20140125	H	7-0	CSUN	Westmont
20140125	A	4-3	UC Davis	Pacific (CA)
20140125	N	4-1	UC Irvine	San Diego
20140125	A	7-0	Louisiana Tech	Florida Atlantic
20140125	A	4-3	Old Dominion	Penn
20140125	N	4-3	Rice	Florida State
20140125	N	4-0	Harvard	Missouri
20140125	N	4-3	Yale	Tulsa
20140125	H	5-2	Eastern Michigan	Oakland
20140125	H	7-0	Western Michigan	Butler
20140125	H	6-1	Western Michigan	Chicago State
20140125	A	4-3	Boise State	Colorado
20140125	N	5-2	New Mexico	UTSA
20140125	H	7-0	Arizona	Northern Arizona
20140125	N	4-0	Arizona State	Notre Dame
20140125	H	4-0	California	Washington
20140125	H	4-1	UCLA	TCU
20140125	H	4-0	USC	St. Mary's (CA)
20140125	N	4-1	Utah	North Texas
20140125	N	4-3	Washington State	Hawaii
20140125	H	4-3	Navy	St. Joseph's (PA)
20140125	H	4-1	Texas A&M	Mississippi State
20140125	H	4-0	Alabama	William & Mary
20140125	H	4-0	Florida	Louisville
20140125	N	4-3	Tennessee	Purdue
20140125	N	4-1	Vanderbilt	Texas Tech
20140125	H	7-0	Samford	Kennesaw State
20140125	H	6-1	Portland	USC Upstate
20140125	N	4-0	Santa Clara	UNLV
20140125	A	5-2	San Francisco	Cal Poly
20140125	A	6-1	Akron	Cleveland State
20140126	H	4-3	Houston	New Mexico
20140126	N	4-2	Tulsa	Virginia Tech
20140126	H	4-0	Clemson	Tennessee
20140126	N	4-0	Notre Dame	Oklahoma State
20140126	H	4-1	North Carolina	Memphis
20140126	H	4-1	Texas	Rice
20140126	A	4-1	Texas Tech	Nebraska
20140126	H	4-0	Michigan	Yale
20140126	H	4-0	Northwestern	Arizona State
20140126	N	4-0	Purdue	Fresno State
20140126	H	7-0	Cal Poly	UC Santa Cruz
20140126	H	4-3	CSUN	Air Force
20140126	H	7-0	UNC Wilmington	Mercer
20140126	A	5-2	Milwaukee	Drake
20140126	H	6-1	Bowling Green	Youngstown State
20140126	A	7-0	Boise State	Northern Colorado
20140126	A	2-5	St. Francis (PA)	St. Bonaventure
20140126	H	7-0	Oregon	Eastern Washington
20140126	H	7-0	Boston University	Rhode Island
20140126	H	4-3	Navy	Georgetown
20140126	H	4-1	Texas A&M	DePaul
20140126	N	4-1	Auburn	Florida State
20140126	H	4-3	Alabama	Oklahoma
20140126	H	4-0	Florida	Harvard
20140126	N	4-0	Ole Miss	William & Mary
20140126	N	4-2	Mississippi State	San Jose State
20140126	H	5-0	Georgia	Arkansas
20140126	N	4-3	Vanderbilt	Georgia Tech
20140126	A	4-3	Northwestern State (LA)	SMU
20140126	H	7-0	Georgia Southern	Presbyterian
20140126	H	6-1	UMKC	William Jewell
20140126	A	7-0	San Francisco	UC Santa Barbara
20140126	A	7-0	Detroit Mercy	Dayton
20140128	H	7-0	Stanford	Princeton
20140129	H	7-0	UCLA	Loyola Marymount
20140129	H	7-0	Florida	Central Florida
20140130	H	7-0	UCLA	UC Irvine
20140130	H	5-2	USC	Pepperdine
20140130	H	4-3	Furman	ETSU
20140131	H	5-2	Duquesne	St. Bonaventure
20140131	H	6-1	Houston	Southern Miss
20140131	A	4-3	Tulsa	Oklahoma State
20140131	H	5-2	Florida State	South Florida
20140131	H	6-1	Miami (FL)	Florida Gulf Coast
20140131	H	4-3	Notre Dame	Illinois
20140131	H	6-1	Virginia	VCU
20140131	A	7-0	Virginia Tech	William & Mary
20140131	H	7-0	Iowa State	North Dakota
20140131	H	6-1	Kansas State	Northern Iowa
20140131	H	6-1	Oklahoma	Iowa
20140131	H	4-3	Idaho State	Seattle
20140131	H	5-2	Northern Arizona	Montana State
20140131	H	7-0	Michigan State	Cleveland State
20140131	H	4-0	Ohio State	Syracuse
20140131	H	7-0	Ohio State	Youngstown State
20140131	H	6-1	Long Beach State	CSU Fullerton
20140131	H	6-1	Brown	UMass
20140131	H	7-0	Western Michigan	Oakland
20140131	H	7-0	Boise State	Weber State
20140131	H	7-0	New Mexico	CSU-Pueblo
20140131	H	4-3	New Mexico	Grand Canyon
20140131	A	5-2	Utah State	Chicago State
20140131	H	7-0	California	San Francisco
20140131	A	6-1	Stanford	Texas
20140131	H	4-3	Washington	BYU
20140131	A	6-1	Washington State	Montana
20140131	H	7-0	Boston University	Quinnipiac
20140131	H	7-0	Mercer	Alabama State
20140131	H	6-1	Samford	Middle Tennessee
20140131	H	6-1	Wofford	USC Upstate
20140131	A	4-3	Abilene Christian	Wright State
20140131	A	4-3	Abilene Christian	Cincinnati
20140131	H	7-0	Sam Houston	North Central (TX)
20140131	H	4-3	UMKC	Creighton
20140131	H	6-1	Gonzaga	Eastern Washington
20140131	H	4-3	Akron	Illinois - Chicago
20140201	N	4-0	Memphis	Iowa
20140201	H	5-2	Boston College	Georgetown
20140201	H	7-0	Duke	Furman
20140201	H	4-0	Georgia Tech	Old Dominion
20140201	H	6-1	N.C. State	Charleston Southern
20140201	A	5-2	N.C. State	Missouri
20140201	H	9-0	North Alabama	West Georgia
20140201	H	7-0	Kansas State	Liberty
20140201	A	5-2	Texas Tech	SMU
20140201	N	6-1	Idaho	Eastern Washington
20140201	N	4-3	Weber State	Seattle
20140201	A	9-0	Campbell	Wingate
20140201	H	7-0	Presbyterian	North Greenville
20140201	H	6-1	UNC Asheville	Wofford
20140201	H	5-2	USC Upstate	Presbyterian
20140201	H	4-2	Purdue	TCU
20140201	A	5-2	Wisconsin	Marquette
20140201	H	4-3	CSUN	Cal Poly
20140201	A	4-3	UC Santa Barbara	Loyola Marymount
20140201	H	6-3	UCSD	CMS
20140201	A	7-0	Delaware	Loyola (MD)
20140201	A	5-2	Middle Tennessee	UAB
20140201	N	5-2	Illinois - Chicago	ASA (Brooklyn)
20140201	A	4-3	Dartmouth	Boston University
20140201	H	7-0	Harvard	UMass
20140201	A	5-2	Bowling Green	Duquesne
20140201	A	6-1	Fresno State	Sacramento State
20140201	H	5-2	San Diego State	UC Davis
20140201	N	6-1	Utah State	South Dakota
20140201	A	5-2	Fairleigh Dickinson	NJIT
20140201	H	4-0	Arizona	San Jose State
20140201	H	7-0	Arizona State	Montana State
20140201	H	5-0	Arizona State	Montana State
20140201	H	4-1	Colorado	Air Force
20140201	H	7-0	Colorado	Colorado State
20140201	H	6-1	Oregon	Portland
20140201	A	5-2	Stanford	Rice
20140201	N	4-3	Washington State	Minnesota
20140201	H	4-3	Navy	George Washington
20140201	H	6-1	Navy	Villanova
20140201	H	7-0	Auburn	Troy
20140201	H	6-1	Alabama	Georgia State
20140201	A	7-0	Florida	Baylor
20140201	H	7-0	Ole Miss	Jacksonville State
20140201	N	4-3	South Carolina	VCU
20140201	H	7-0	Georgia	Clemson
20140201	A	7-0	Oral Roberts	Grambling
20140201	A	6-1	Pepperdine	UC Irvine
20140201	A	5-4	Arkansas Pine Bluff	Ouachita Baptist
20140202	H	4-3	Notre Dame	Indiana
20140202	H	5-2	Virginia	South Carolina
20140202	A	5-2	Virginia Tech	Marshall
20140202	H	5-2	Wake Forest	Missouri
20140202	H	4-1	Oklahoma	Memphis
20140202	A	6-0	Oklahoma State	Arkansas
20140202	A	6-1	Idaho	Gonzaga
20140202	N	6-1	Northern Arizona	WNM
20140202	A	6-1	Michigan	Tennessee
20140202	A	7-0	Minnesota	Montana
20140202	H	6-1	Michigan State	Eastern Michigan
20140202	H	5-2	Wisconsin	Northern Illinois
20140202	A	5-2	Cal Poly	Loyola Marymount
20140202	A	8-1	UC Davis	UCSD
20140202	A	4-2	Air Force	Northern Colorado
20140202	H	7-0	Boise State	Seattle
20140202	H	7-0	New Mexico	Northern Arizona
20140202	H	7-0	New Mexico	WNM
20140202	A	7-0	Utah State	Valparaiso
20140202	H	4-0	Arizona	New Mexico State
20140202	H	6-1	Arizona	San Francisco
20140202	H	6-1	Arizona State	San Jose State
20140202	H	6-1	Oregon	Portland State
20140202	H	5-1	Boston University	Georgetown
20140202	H	5-2	Navy	George Mason
20140202	H	7-0	Navy	Morgan State
20140202	A	6-1	LSU	SMU
20140202	A	5-2	Vanderbilt	Northwestern
20140202	H	7-0	Coastal Carolina	Coker
20140202	H	7-0	Coastal Carolina	Newberry
20140202	N	4-0	St. Mary's (CA)	Fresno State
20140202	H	4-3	San Diego	UC Santa Barbara
20140202	A	6-1	Detroit Mercy	Butler
20140203	A	4-5	Gardner-Webb	Erskine
20140203	N	5-2	San Francisco	New Mexico State
20140204	A	5-2	Texas Tech	William & Mary
20140204	A	7-0	Rutgers	Lehigh
20140204	A	4-3	Texas A&M	North Carolina
20140205	H	5-2	Central Florida	Bethune Cookman
20140205	H	7-0	South Florida	Florida Gulf Coast
20140205	H	6-1	Hawaii	CSU Fullerton
20140205	H	7-0	South Carolina	Furman
20140205	A	4-0	Southeastern Louisiana	Alcorn State
20140205	A	6-0	A&M-Corpus Christi	Prairie View A&M
20140205	H	4-3	Appalachian State	UNC Asheville
20140206	H	4-3	Charlotte	Gardner-Webb
20140206	A	6-1	Utah State	Idaho State
20140207	H	4-0	Memphis	Chattanooga
20140207	H	5-0	Memphis	Murray State
20140207	N	4-2	Duke	Michigan
20140207	N	4-3	North Carolina	Vanderbilt
20140207	H	4-2	Kansas State	Fresno State
20140207	A	5-2	St. John's (NY)	Georgetown
20140207	H	5-2	Iowa	Oregon
20140207	N	4-3	Northwestern	Texas A&M
20140207	H	5-2	Purdue	Georgia State
20140207	H	5-2	Rutgers	Fairleigh Dickinson
20140207	H	7-0	Long Beach State	Loyola Marymount
20140207	A	4-0	UC Irvine	San Diego State
20140207	H	7-0	UNC Wilmington	Western Carolina
20140207	H	6-1	Middle Tennessee	Austin Peay
20140207	N	4-2	Brown	Cornell
20140207	H	6-1	Penn	Akron
20140207	H	4-3	Northern Illinois	SIUE
20140207	N	7-0	Norfolk State	NC A&T
20140207	H	5-2	UNLV	New Mexico State
20140207	H	7-0	Wyoming	Colorado Mesa
20140207	H	4-0	Arizona	Grand Canyon
20140207	H	5-0	Arizona	UTEP
20140207	N	4-2	California	Clemson
20140207	N	4-2	UCLA	Texas
20140207	N	4-3	USC	Alabama
20140207	H	4-3	Washington State	BYU
20140207	A	4-2	Florida	Virginia
20140207	N	4-0	Georgia	Miami (FL)
20140207	H	4-2	Wofford	ETSU
20140207	H	5-1	Coastal Carolina	Western Carolina
20140207	H	7-0	Alabama State	Savannah State
20140207	H	5-0	Prairie View A&M	Hampton
20140207	N	7-0	Pacific (CA)	UC Riverside
20140207	H	4-3	San Diego	Hawaii
20140208	H	6-1	UMass	Bryant
20140208	H	5-0	Houston	North Texas
20140208	N	5-2	Tulsa	Georgia State
20140208	N	4-2	Clemson	Michigan
20140208	N	4-2	Duke	North Carolina
20140208	H	4-1	Florida State	LSU
20140208	H	7-0	Florida State	Mercer
20140208	N	4-3	Miami (FL)	Vanderbilt
20140208	H	4-0	Virginia	Texas A&M
20140208	H	6-1	Virginia Tech	ETSU
20140208	H	7-0	Virginia Tech	Morgan State
20140208	A	4-3	Wake Forest	VCU
20140208	A	6-1	Iowa State	Milwaukee
20140208	H	4-1	Kansas State	Colorado
20140208	H	5-2	Oklahoma	Illinois
20140208	H	5-0	Idaho	Seattle
20140208	H	1-6	Campbell	USC Upstate
20140208	A	7-0	Gardner-Webb	North Greenville
20140208	H	5-2	Michigan State	Bowling Green
20140208	H	7-0	Michigan State	Oakland
20140208	N	4-2	Northwestern	Florida
20140208	H	5-2	Long Beach State	San Jose State
20140208	H	7-0	Elon	NCCU
20140208	A	5-2	Towson	George Mason
20140208	H	5-2	William & Mary	Penn State
20140208	A	6-1	Florida Atlantic	Bethune Cookman
20140208	N	5-2	Dartmouth	Cornell
20140208	H	4-0	Harvard	Boston University
20140208	N	4-0	Yale	Brown
20140208	A	4-3	Fairfield	Providence
20140208	N	7-0	Eastern Michigan	UMKC
20140208	H	4-3	Northern Illinois	Cleveland State
20140208	H	4-3	UNLV	Pacific (CA)
20140208	A	7-0	Fairleigh Dickinson	Lehigh
20140208	H	4-0	Arizona	Sacramento State
20140208	N	4-3	California	Georgia
20140208	N	4-0	UCLA	USC
20140208	H	4-1	Washington State	Seattle
20140208	H	6-1	Washington State	UC Santa Barbara
20140208	H	5-2	Navy	Longwood
20140208	N	4-1	Alabama	Texas
20140208	H	7-0	Mississippi State	UAB
20140208	N	4-2	Chattanooga	Murray State
20140208	H	6-1	Furman	Charlotte
20140208	H	7-0	Abilene Christian	Trinity (TX)
20140208	H	9-0	Abilene Christian	UTPB
20140208	A	4-3	Northwestern State (LA)	Southern Miss
20140208	N	7-0	North Dakota	Western Illinois
20140208	A	7-0	Georgia Southern	Alabama State
20140208	H	5-2	Prairie View A&M	Arkansas Pine Bluff
20140208	N	6-1	New Mexico State	UC Riverside
20140208	A	4-3	BYU	Boise State
20140208	H	6-1	Pepperdine	San Diego State
20140208	A	6-1	Akron	St. Joseph's (PA)
20140208	H	7-0	Northern Colorado	Colorado Mesa
20140209	H	4-2	Dayton	Valparaiso
20140209	H	6-1	UMass	Long Island
20140209	H	6-1	VCU	Penn State
20140209	A	5-2	Tulsa	Purdue
20140209	H	5-1	Tulane	Southeastern Louisiana
20140209	H	4-0	Tulane	Xavier (LA)
20140209	H	5-2	Boston College	Boston University
20140209	N	4-0	Clemson	Vanderbilt
20140209	N	4-2	Duke	California
20140209	N	4-3	North Carolina	Georgia
20140209	H	4-1	Virginia	Alabama
20140209	A	5-2	Wake Forest	William & Mary
20140209	H	4-3	Stetson	Florida International
20140209	H	7-0	North Florida	Florida A&M
20140209	A	4-3	St. John's (NY)	Maryland
20140209	H	4-3	Montana	Gonzaga
20140209	N	4-1	Michigan	Miami (FL)
20140209	H	6-1	Wisconsin	Milwaukee
20140209	A	5-2	College of Charleston	Winthrop
20140209	A	6-1	Louisiana Tech	Central Arkansas
20140209	H	7-0	Middle Tennessee	Lipscomb
20140209	H	6-1	Harvard	Syracuse
20140209	H	6-1	Penn	Rutgers
20140209	H	5-2	Bowling Green	Illinois - Chicago
20140209	H	6-1	Western Michigan	Davenport
20140209	H	5-2	Western Michigan	Marquette
20140209	H	6-1	Colorado State	Colorado Mesa
20140209	H	7-0	UNLV	UC Riverside
20140209	N	4-0	UCLA	Northwestern
20140209	N	6-1	Utah	San Jose State
20140209	H	7-0	Washington	UC Santa Barbara
20140209	H	4-3	Colgate	St. Bonaventure
20140209	N	4-2	Texas A&M	Texas
20140209	H	7-0	Auburn	Georgia Southern
20140209	H	7-0	Auburn	Samford
20140209	N	4-1	Florida	USC
20140209	H	7-0	South Carolina	Charleston Southern
20140209	H	7-0	South Carolina	Davidson
20140209	H	4-3	Furman	UNC Wilmington
20140209	H	6-1	UNC Greensboro	USC Upstate
20140209	H	5-2	Sam Houston	Oral Roberts
20140209	N	7-0	Coastal Carolina	NC A&T
20140209	A	6-1	Coastal Carolina	NCCU
20140209	H	4-3	Loyola Marymount	CSU Fullerton
20140209	N	4-3	Pacific (CA)	New Mexico State
20140209	A	5-2	Detroit Mercy	Toledo
20140209	H	6-1	Northern Colorado	Portland State
20140210	N	4-3	Duke	UCLA
20140210	H	6-1	San Diego State	Hawaii
20140210	H	6-0	A&M-Corpus Christi	UTRGV
20140211	H	6-3	UCSD	Point Loma (CA)
20140211	H	6-1	Utah State	Weber State
20140212	A	4-3	North Florida	Central Florida
20140212	H	4-0	Kentucky	ETSU
20140212	A	4-3	A&M-Corpus Christi	SMU
20140212	H	6-1	Central Arkansas	Harding
20140213	N	4-3	Idaho	Fresno State
20140213	A	4-3	UC Irvine	CSU Fullerton
20140213	H	5-2	Utah	Denver
20140213	H	4-3	Loyola Marymount	CSUN
20140214	A	6-1	Duquesne	Niagara
20140214	A	0-7	Cincinnati	Butler
20140214	H	5-2	Central Florida	Georgia Southern
20140214	N	5-2	Kennesaw State	Florida A&M
20140214	A	6-1	Iowa State	Florida Atlantic
20140214	A	5-2	Oklahoma	Arkansas
20140214	A	7-0	Oklahoma State	Minnesota
20140214	H	6-1	Texas Tech	Arizona
20140214	H	6-1	St. John's (NY)	Long Island
20140214	H	5-2	Idaho	Utah State
20140214	A	5-2	Montana State	Towson
20140214	H	5-2	Nebraska	Eastern Michigan
20140214	A	9-0	UCSD	Hawaii Hilo
20140214	A	6-1	Louisiana Tech	New Orleans
20140214	A	6-1	Bowling Green	Cleveland State
20140214	N	5-0	Norfolk State	Hampton
20140214	A	5-2	Colorado	Wyoming
20140214	H	7-0	Stanford	Santa Clara
20140214	H	6-1	Washington	San Diego State
20140214	H	5-2	Washington State	Fresno State
20140214	N	7-0	Auburn	Southern
20140214	A	4-2	Auburn	Tulane
20140214	H	4-3	LSU	South Florida
20140214	N	5-2	Mississippi State	Stephen F. Austin
20140214	A	7-0	Coastal Carolina	Savannah State
20140214	H	6-1	New Mexico State	Lamar
20140214	A	8-1	Pacific (CA)	Westmont
20140214	H	6-1	Pepperdine	UNLV
20140214	H	4-3	San Francisco	San Jose State
20140215	H	7-0	Tulsa	SMU
20140215	A	5-2	Boston College	Harvard
20140215	A	5-2	Georgia Tech	Tennessee
20140215	N	4-3	Kennesaw State	Jacksonville State
20140215	A	6-0	Liberty	George Washington
20140215	N	6-1	Oklahoma	Purdue
20140215	N	7-0	Oklahoma State	Oregon
20140215	H	7-0	DePaul	Milwaukee
20140215	H	7-0	Montana	Lewis-Clark (ID)
20140215	H	7-0	Montana	Montana State
20140215	H	4-3	Portland State	Seattle
20140215	H	6-1	Charleston Southern	S.C. State
20140215	A	6-1	Iowa	Marquette
20140215	H	6-1	Michigan	Notre Dame
20140215	A	5-2	Michigan State	Illinois - Chicago
20140215	A	5-2	Northwestern	Texas
20140215	H	5-2	Long Beach State	UC Davis
20140215	H	7-0	CSUN	UC Riverside
20140215	A	4-3	Towson	Lehigh
20140215	H	6-0	Louisiana Tech	Grambling
20140215	H	6-1	Old Dominion	West Virginia
20140215	H	7-0	Rice	McNeese State
20140215	H	4-1	North Texas	Miami (OH)
20140215	H	7-0	Buffalo	Duquesne
20140215	N	6-1	Toledo	Bradley
20140215	A	7-0	Fresno State	Lewis-Clark (ID)
20140215	H	4-3	San Jose State	Cal Poly
20140215	A	6-1	New Mexico	Abilene Christian
20140215	A	7-0	Utah State	Eastern Washington
20140215	A	4-2	St. Francis (PA)	Colgate
20140215	N	5-2	Arizona	Georgia State
20140215	N	7-0	USC	UC Irvine
20140215	A	5-2	Utah	Boise State
20140215	N	5-2	Washington State	San Diego
20140215	N	4-1	Auburn	Nicholls State
20140215	N	4-0	Auburn	Northwestern State (LA)
20140215	H	4-3	Alabama	Virginia
20140215	A	4-3	Vanderbilt	Baylor
20140215	A	7-0	Mercer	Savannah State
20140215	H	6-1	Samford	UTSA
20140215	N	4-3	Lamar	Northern Arizona
20140215	H	5-2	Sam Houston	Tarleton State
20140215	A	4-3	Georgia Southern	Bethune Cookman
20140215	H	6-1	BYU	Denver
20140215	H	6-1	Pepperdine	Arizona State
20140215	N	4-3	St. Mary's (CA)	San Diego State
20140216	H	5-2	Houston	Mississippi State
20140216	A	4-3	Memphis	TCU
20140216	A	6-1	South Florida	Tulane
20140216	A	4-3	Boston College	UMass
20140216	A	5-2	Clemson	South Carolina
20140216	H	7-0	N.C. State	College of Charleston
20140216	A	5-2	Kennesaw State	Alabama State
20140216	A	6-3	Stetson	Embry-Riddle (FL)
20140216	A	5-1	Iowa State	Bethune Cookman
20140216	H	5-2	Texas Tech	Georgia State
20140216	H	6-1	Texas Tech	New Mexico
20140216	H	7-0	DePaul	Michigan State
20140216	H	6-1	St. John's (NY)	Connecticut
20140216	H	6-1	Gardner-Webb	Western Carolina
20140216	H	6-1	Minnesota	Oregon
20140216	H	5-2	Nebraska	Illinois State
20140216	A	5-2	Purdue	Arkansas
20140216	A	6-0	Rutgers	Army
20140216	A	7-0	UC Davis	UC Riverside
20140216	A	6-1	UNC Wilmington	UNC Greensboro
20140216	H	5-2	Brown	Stony Brook
20140216	H	6-1	Harvard	Rhode Island
20140216	A	4-3	Penn	Penn State
20140216	H	7-0	Yale	Boston University
20140216	H	7-0	Western Michigan	Hillsdale
20140216	H	5-2	Western Michigan	Illinois - Chicago
20140216	A	4-3	Fairleigh Dickinson	Temple
20140216	N	6-1	Arizona State	UNLV
20140216	H	4-3	Washington	St. Mary's (CA)
20140216	H	7-0	Colgate	Rochester (NY)
20140216	H	5-2	Navy	Radford
20140216	H	4-3	Navy	Richmond
20140216	H	7-0	Texas A&M	Sam Houston
20140216	H	5-2	LSU	McNeese State
20140216	H	5-0	LSU	Northwestern State (LA)
20140216	H	4-0	Tennessee	Belmont
20140216	H	7-0	Tennessee	Chattanooga
20140216	A	4-3	Vanderbilt	Texas
20140216	A	9-0	Mercer	Fort Valley State
20140216	A	4-3	Southeastern Louisiana	Southern Miss
20140216	N	5-2	Central Arkansas	Tennessee Martin
20140216	H	6-1	Coastal Carolina	Wofford
20140216	H	5-2	New Mexico State	Northern Arizona
20140216	H	4-3	Gonzaga	San Diego
20140216	A	6-1	Pacific (CA)	UC Santa Barbara
20140216	A	4-3	Santa Clara	Cal Poly
20140216	H	6-1	Northern Colorado	Weber State
20140217	A	5-2	Memphis	SMU
20140217	H	4-3	Elon	UNC Wilmington
20140218	A	9-0	North Alabama	LeMoyne-Owen
20140218	H	5-2	Campbell	East Carolina
20140218	A	7-0	USC	San Diego State
20140218	H	7-0	Florida	Florida State
20140218	A	0-4	A&M-Corpus Christi	Louisiana
20140218	H	6-1	Central Arkansas	Arkansas Ft. Smith
20140219	A	6-1	South Florida	Central Florida
20140219	H	7-0	North Carolina	East Carolina
20140219	H	7-0	North Carolina	Norfolk State
20140219	H	7-0	UCLA	Pepperdine
